timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1764398823.108948 -0.03490515 -0.60793589 0.05316927 0.00044483 -0.00032173 0.00163058
1764398823.175629 -0.03490516 -0.60793594 0.05316927 0.00087524 -0.00002099 0.00016246
1764398823.275653 -0.03490503 -0.60793603 0.05316930 -0.00015924 -0.00085450 0.00038545
1764398823.342336 -0.03490505 -0.60793608 0.05316930 -0.00016191 -0.00052420 0.00034636
1764398823.409019 -0.03490507 -0.60793617 0.05316931 -0.00096786 -0.00011280 0.00193926
1764398823.475702 -0.03490525 -0.60793615 0.05316932 -0.00051226 0.00009215 -0.00017498
1764398823.542385 -0.03490518 -0.60793618 0.05316932 0.00066984 -0.00054104 -0.00136741
1764398823.609067 -0.03490518 -0.60793623 0.05316933 0.00009710 0.00051747 -0.00129352
1764398823.675750 -0.03490518 -0.60793629 0.05316933 0.00045098 -0.00008085 -0.00057209
1764398823.742433 -0.03490517 -0.60793634 0.05316933 0.00004505 -0.00012812 -0.00046708
1764398823.809115 -0.03490518 -0.60793641 0.05316934 0.00051487 -0.00066015 0.00097971
1764398823.875797 -0.03490514 -0.60793645 0.05316935 -0.00040570 0.00014621 -0.00035130
1764398823.942480 -0.03490505 -0.60793646 0.05316935 -0.00120104 0.00020282 0.00142066
1764398824.009162 -0.03490515 -0.60793645 0.05316936 0.00071927 0.00016587 -0.00204657
1764398824.075844 -0.03490513 -0.60793650 0.05316936 -0.00187103 0.00005751 0.00036530
1764398824.142526 -0.03490504 -0.60793656 0.05316936 -0.00042121 0.00001319 -0.00034311
1764398824.209213 -0.03490503 -0.60793661 0.05316936 -0.00020318 0.00023309 -0.00039625
1764398824.275897 -0.03490506 -0.60793665 0.05316937 -0.00016943 -0.00039194 0.00004783
1764398824.342581 -0.03490500 -0.60793671 0.05316938 0.00077871 0.00060856 -0.00094790
1764398824.409264 -0.03490488 -0.60793676 0.05316937 0.00067134 -0.00031107 -0.00135423
1764398824.475948 -0.03490484 -0.60793678 0.05316938 0.00048460 -0.00100095 -0.00031726
1764398824.542631 -0.03490494 -0.60793683 0.05316938 -0.00033463 0.00005815 -0.00165460
1764398824.609315 -0.03490500 -0.60793691 0.05316937 -0.00008078 0.00010588 0.00041391
1764398824.675998 -0.03490499 -0.60793696 0.05316938 0.00034949 -0.00016679 0.00026800
1764398824.776023 -0.03490495 -0.60793707 0.05316939 -0.00169562 0.00050422 -0.00059218
1764398824.842706 -0.03490499 -0.60793712 0.05316939 0.00055886 -0.00039740 -0.00032749
1764398824.909389 -0.03490493 -0.60793718 0.05316940 -0.00040757 0.00001007 -0.00043708
1764398824.976073 -0.03490484 -0.60793718 0.05316943 -0.00034216 -0.00011575 0.00145222
1764398825.042755 -0.03490480 -0.60793720 0.05316943 -0.00156682 -0.00058382 0.00256811
1764398825.109438 -0.03490487 -0.60793726 0.05316943 0.00009569 -0.00163092 0.00288341
1764398825.176121 -0.03490490 -0.60793730 0.05316942 -0.00075982 0.00042517 0.00083184
1764398825.242807 -0.03490485 -0.60793734 0.05316942 0.00024037 -0.00064251 -0.00064243
1764398825.309494 -0.03490475 -0.60793738 0.05316945 0.00081496 0.00089629 0.00012812
1764398825.376182 -0.03490475 -0.60793745 0.05316946 -0.00100198 0.00091831 0.00127887
1764398825.442869 -0.03490473 -0.60793750 0.05316947 0.00135078 -0.00024379 -0.00164113
1764398825.509557 -0.03490469 -0.60793748 0.05316950 -0.00123580 -0.00015016 0.00090040
1764398825.576244 -0.03490459 -0.60793756 0.05316951 0.00044740 -0.00061074 0.00009051
1764398825.642932 -0.03490457 -0.60793760 0.05316951 -0.00130861 -0.00003331 0.00125994
1764398825.709619 -0.03490449 -0.60793768 0.05316952 0.00009440 0.00093382 -0.00168917
1764398825.776307 -0.03490443 -0.60793765 0.05316954 -0.00057076 0.00181437 0.00016859
1764398825.842994 -0.03490445 -0.60793769 0.05316955 0.00054593 0.00011749 0.00064591
1764398825.909682 -0.03490455 -0.60793773 0.05316957 0.00137655 0.00013396 -0.00121840
1764398825.976369 -0.03490456 -0.60793782 0.05316956 -0.00094114 0.00024260 0.00125927
1764398826.043057 -0.03490450 -0.60793787 0.05316956 0.00000480 0.00112697 0.00067276
1764398826.109744 -0.03490441 -0.60793793 0.05316956 0.00040939 0.00064036 -0.00070943
1764398826.176432 -0.03490438 -0.60793795 0.05316957 -0.00052892 0.00042276 0.00063621
1764398826.243126 -0.03490448 -0.60793798 0.05316957 -0.00072664 0.00032889 0.00042255
1764398826.309826 -0.03490457 -0.60793802 0.05316958 -0.00167929 0.00123689 -0.00051546
1764398826.376527 -0.03490457 -0.60793808 0.05316958 -0.00015532 -0.00034505 0.00042930
1764398826.443227 -0.03490453 -0.60793806 0.05316960 -0.00197203 -0.00054363 0.00323343
1764398826.509928 -0.03490448 -0.60793812 0.05316960 0.00086686 -0.00063122 0.00031736
1764398826.576629 -0.03490454 -0.60793821 0.05316959 0.00139331 -0.00064110 0.00140285
1764398826.643330 -0.03490455 -0.60793826 0.05316960 0.00025008 -0.00013878 0.00157751
1764398826.710031 -0.03490451 -0.60793831 0.05316960 0.00124324 -0.00024783 0.00089495
1764398826.776733 -0.03490452 -0.60793835 0.05316961 -0.00087657 0.00047676 -0.00041708
1764398826.843434 -0.03490454 -0.60793843 0.05316961 -0.00029939 0.00033342 0.00006335
1764398826.910136 -0.03490452 -0.60793848 0.05316961 -0.00125417 0.00013240 0.00116734
1764398827.010189 -0.03490443 -0.60793859 0.05316963 -0.00018542 -0.00096241 0.00101554
1764398827.110242 -0.03490441 -0.60793869 0.05316964 0.00003604 -0.00026185 0.00105675
1764398827.176944 -0.03490449 -0.60793878 0.05316963 0.00060155 -0.00027768 0.00055658
1764398827.243655 -0.03490451 -0.60793882 0.05316964 0.00170832 -0.00011924 -0.00026650
1764398827.310375 -0.03490450 -0.60793887 0.05316964 0.00023256 -0.00014177 -0.00076772
1764398827.377095 -0.03490455 -0.60793894 0.05316964 0.00145275 -0.00005413 -0.00002692
1764398827.443815 -0.03490460 -0.60793903 0.05316963 -0.00059926 0.00102128 0.00064362
1764398827.510536 -0.03490467 -0.60793908 0.05316966 -0.00099476 0.00057104 0.00012719
1764398827.577257 -0.03490467 -0.60793913 0.05316966 -0.00075246 -0.00006952 -0.00017468
1764398827.677339 -0.03490453 -0.60793918 0.05316969 0.00092371 -0.00191060 0.00238037
1764398827.744061 -0.03490441 -0.60793922 0.05316970 0.00064083 -0.00036984 0.00136222
1764398827.810783 -0.03490449 -0.60793924 0.05316973 0.00103577 -0.00065357 0.00044078
1764398827.910868 -0.03490451 -0.60793936 0.05316973 -0.00090907 0.00158665 0.00074984
1764398827.977591 -0.03490440 -0.60793942 0.05316972 0.00092947 0.00019446 -0.00153654
1764398828.044314 -0.03490438 -0.60793945 0.05316973 -0.00014335 -0.00037001 0.00084138
1764398828.111039 -0.03490436 -0.60793951 0.05316973 -0.00030109 0.00014809 0.00047567
1764398828.177763 -0.03490429 -0.60793953 0.05316975 0.00023231 0.00032820 0.00098038
1764398828.244488 -0.03490425 -0.60793957 0.05316975 0.00019325 -0.00045456 0.00090663
1764398828.311214 -0.03490429 -0.60793961 0.05316975 0.00062744 0.00126981 -0.00116462
1764398828.377940 -0.03490424 -0.60793965 0.05316974 0.00018617 0.00114390 -0.00184544
1764398828.444668 -0.03490415 -0.60793968 0.05316977 0.00062240 0.00142593 -0.00155722
1764398828.511395 -0.03490404 -0.60793967 0.05316976 -0.00004412 0.00097151 -0.00001485
1764398828.578123 -0.03490403 -0.60793971 0.05316977 0.00002073 0.00073887 -0.00038813
1764398828.644851 -0.03490400 -0.60793978 0.05316977 0.00004715 0.00055125 -0.00055715
1764398828.711580 -0.03490406 -0.60793981 0.05316977 0.00036545 0.00053913 -0.00098286
1764398828.778309 -0.03490406 -0.60793988 0.05316978 0.00085035 0.00011974 -0.00087919
1764398828.845039 -0.03490404 -0.60793992 0.05316978 0.00078795 0.00029690 -0.00085036
1764398828.911768 -0.03490398 -0.60793997 0.05316979 -0.00039976 -0.00012680 0.00047498
1764398828.978499 -0.03490393 -0.60793999 0.05316980 -0.00088971 0.00068193 0.00129629
1764398829.045230 -0.03490404 -0.60794000 0.05316982 0.00009851 -0.00023481 -0.00097270
1764398829.111961 -0.03490406 -0.60794007 0.05316980 0.00012848 0.00167650 -0.00111661
1764398829.178693 -0.03490400 -0.60794012 0.05316979 0.00099263 -0.00014515 -0.00145782
1764398829.245420 -0.03490390 -0.60794013 0.05316981 0.00039343 -0.00012862 -0.00001711
1764398829.312143 -0.03490392 -0.60794020 0.05316979 0.00041822 0.00029918 0.00061309
1764398829.378867 -0.03490397 -0.60794024 0.05316981 0.00146419 -0.00001702 -0.00137230
1764398829.445590 -0.03490393 -0.60794023 0.05316982 0.00072423 -0.00048909 0.00183133
1764398829.512315 -0.03490394 -0.60794026 0.05316983 0.00115974 -0.00003087 0.00112538
1764398829.579039 -0.03490399 -0.60794032 0.05316983 0.00031463 -0.00002806 0.00088309
1764398829.645764 -0.03490398 -0.60794038 0.05316984 -0.00068848 -0.00005176 0.00102203
1764398829.712490 -0.03490391 -0.60794043 0.05316985 -0.00061620 0.00071609 0.00071096
1764398829.779215 -0.03490394 -0.60794047 0.05316986 0.00001523 0.00069212 -0.00130570
1764398829.845941 -0.03490396 -0.60794052 0.05316986 -0.00034453 0.00094656 -0.00275265
1764398829.912668 -0.03490394 -0.60794056 0.05316987 0.00025113 -0.00018671 0.00143381
1764398829.979395 -0.03490383 -0.60794062 0.05316988 0.00010306 -0.00028540 0.00072863
1764398830.046122 -0.03490377 -0.60794067 0.05316988 0.00099787 -0.00001435 -0.00083139
1764398830.112850 -0.03490374 -0.60794072 0.05316988 -0.00015051 -0.00056316 0.00097712
1764398830.179577 -0.03490365 -0.60794078 0.05316990 0.00038996 -0.00018328 -0.00168296
1764398830.246315 -0.03490364 -0.60794082 0.05316990 0.00023150 -0.00026423 -0.00064170
1764398830.313064 -0.03490377 -0.60794091 0.05316991 0.00135458 -0.00023411 -0.00204036
1764398830.379814 -0.03490378 -0.60794098 0.05316991 -0.00021327 -0.00131993 0.00015202
1764398830.446564 -0.03490373 -0.60794101 0.05316992 0.00011683 -0.00156208 0.00089436
1764398830.513315 -0.03490359 -0.60794112 0.05316993 0.00003751 -0.00001814 -0.00114592
1764398830.580067 -0.03490358 -0.60794116 0.05316993 0.00105824 0.00009419 -0.00003745
1764398830.646820 -0.03490367 -0.60794127 0.05316997 0.00149073 -0.00111447 0.00096341
1764398830.713573 -0.03490375 -0.60794129 0.05316996 -0.00049863 -0.00012643 -0.00025167
1764398830.780326 -0.03490375 -0.60794135 0.05316996 -0.00125712 -0.00003160 0.00017581
1764398830.847080 -0.03490375 -0.60794139 0.05316997 -0.00179610 0.00083559 0.00083050
1764398830.913836 -0.03490379 -0.60794146 0.05316996 -0.00063666 0.00033924 0.00096669
1764398830.980591 -0.03490391 -0.60794146 0.05317000 0.00104243 0.00008319 -0.00105739
1764398831.047348 -0.03490393 -0.60794151 0.05317000 0.00231013 0.00111330 -0.00275075
1764398831.114105 -0.03490390 -0.60794152 0.05317000 -0.00007568 -0.00064851 0.00133042
1764398831.180862 -0.03490376 -0.60794164 0.05317001 0.00096926 0.00053237 -0.00167055
1764398831.247612 -0.03490380 -0.60794174 0.05317000 -0.00037221 0.00133502 -0.00006673
1764398831.314357 -0.03490377 -0.60794179 0.05317001 0.00105259 0.00004063 0.00009597
1764398831.381101 -0.03490369 -0.60794182 0.05317002 0.00029911 -0.00044290 0.00085627
1764398831.447847 -0.03490368 -0.60794186 0.05317002 0.00004128 -0.00066095 0.00056650
1764398831.514593 -0.03490374 -0.60794192 0.05317001 0.00066690 -0.00008819 -0.00043760
1764398831.581339 -0.03490374 -0.60794197 0.05317001 -0.00042100 0.00045077 -0.00163150
1764398831.648086 -0.03490367 -0.60794200 0.05317003 -0.00012356 0.00044174 -0.00055344
1764398831.714833 -0.03490364 -0.60794203 0.05317003 0.00066721 0.00028181 -0.00085175
1764398831.781581 -0.03490365 -0.60794211 0.05317003 0.00055060 0.00058162 0.00041869
1764398831.848330 -0.03490362 -0.60794216 0.05317003 0.00024741 0.00120216 0.00051726
1764398831.915079 -0.03490361 -0.60794221 0.05317003 -0.00060820 0.00195640 0.00129707
1764398831.981829 -0.03490368 -0.60794226 0.05317004 0.00000774 0.00125028 0.00091740
1764398832.048580 -0.03490367 -0.60794231 0.05317005 0.00183699 -0.00012338 -0.00028832
1764398832.115330 -0.03490360 -0.60794235 0.05317006 0.00094957 -0.00089184 0.00058694
1764398832.182082 -0.03490362 -0.60794241 0.05317005 0.00018488 -0.00149206 0.00133934
1764398832.248823 -0.03490368 -0.60794244 0.05317006 -0.00058142 0.00042729 -0.00037356
1764398832.315555 -0.03490366 -0.60794249 0.05317006 -0.00103919 0.00104498 0.00010584
1764398832.382288 -0.03490363 -0.60794253 0.05317007 -0.00034151 0.00074271 -0.00003584
1764398832.449021 -0.03490364 -0.60794259 0.05317007 -0.00127490 0.00084291 0.00090697
1764398832.515754 -0.03490358 -0.60794264 0.05317007 0.00097218 -0.00080917 -0.00002596
1764398832.582488 -0.03490347 -0.60794270 0.05317010 -0.00145372 -0.00036449 0.00013589
1764398832.649222 -0.03490348 -0.60794276 0.05317010 -0.00126801 0.00061822 0.00103678
1764398832.715956 -0.03490353 -0.60794282 0.05317012 0.00047376 -0.00079504 0.00096215
1764398832.782691 -0.03490351 -0.60794289 0.05317013 0.00096583 -0.00056829 0.00071988
1764398832.849426 -0.03490349 -0.60794291 0.05317013 0.00096873 -0.00091713 0.00152642
1764398832.916162 -0.03490347 -0.60794296 0.05317014 0.00092533 -0.00097390 0.00146819
1764398832.982898 -0.03490340 -0.60794300 0.05317018 -0.00067410 0.00068198 0.00131279
1764398833.049634 -0.03490329 -0.60794304 0.05317015 -0.00000866 0.00097785 0.00023497
1764398833.116370 -0.03490329 -0.60794308 0.05317015 0.00039471 0.00053614 -0.00122381
1764398833.183107 -0.03490334 -0.60794313 0.05317015 0.00044282 -0.00027402 -0.00082813
1764398833.249843 -0.03490328 -0.60794314 0.05317016 0.00090581 0.00022921 0.00026500
1764398833.316578 -0.03490324 -0.60794318 0.05317017 -0.00073291 0.00041154 0.00060144
1764398833.383313 -0.03490331 -0.60794323 0.05317018 0.00079047 -0.00060984 -0.00030027
1764398833.450049 -0.03490332 -0.60794329 0.05317018 -0.00017686 -0.00013116 0.00081232
1764398833.516785 -0.03490332 -0.60794333 0.05317019 0.00112019 -0.00094698 0.00115109
1764398833.583521 -0.03490339 -0.60794339 0.05317019 0.00140701 -0.00157722 0.00017848
1764398833.650258 -0.03490333 -0.60794345 0.05317020 0.00174488 -0.00028360 -0.00194286
1764398833.716995 -0.03490327 -0.60794340 0.05317020 -0.00065501 -0.00026819 0.00234839
1764398833.783732 -0.03490333 -0.60794341 0.05317020 0.00171014 -0.00005373 -0.00190721
1764398833.850470 -0.03490333 -0.60794352 0.05317020 -0.00033180 0.00006411 0.00131084
1764398833.917208 -0.03490339 -0.60794354 0.05317021 0.00028999 0.00005957 0.00032638
1764398833.983947 -0.03490338 -0.60794361 0.05317022 -0.00024042 -0.00014497 0.00106221
1764398834.050686 -0.03490335 -0.60794364 0.05317022 -0.00073318 0.00076238 -0.00013143
1764398834.117425 -0.03490332 -0.60794369 0.05317023 0.00008168 0.00102528 -0.00085052
1764398834.184165 -0.03490331 -0.60794373 0.05317023 -0.00003757 0.00064104 -0.00066240
1764398834.250902 -0.03490339 -0.60794381 0.05317024 0.00115280 0.00059899 -0.00112009
1764398834.317637 -0.03490345 -0.60794388 0.05317023 0.00115306 -0.00069642 0.00058540
1764398834.384372 -0.03490344 -0.60794394 0.05317023 0.00064944 -0.00088815 0.00148047
1764398834.451108 -0.03490359 -0.60794393 0.05317026 -0.00101643 0.00026031 -0.00092193
1764398834.517843 -0.03490359 -0.60794399 0.05317026 -0.00120509 0.00061407 -0.00042618
1764398834.584580 -0.03490358 -0.60794403 0.05317026 0.00138156 -0.00057448 0.00045115
1764398834.651316 -0.03490373 -0.60794407 0.05317026 0.00119264 -0.00071367 0.00011888
1764398834.718053 -0.03490377 -0.60794414 0.05317026 -0.00094424 0.00000088 -0.00003411
1764398834.784790 -0.03490375 -0.60794419 0.05317026 -0.00114092 0.00057462 0.00273289
1764398834.851528 -0.03490366 -0.60794420 0.05317026 -0.00004748 0.00081225 -0.00065162
1764398834.918266 -0.03490364 -0.60794425 0.05317026 0.00042119 0.00037306 0.00122684
1764398834.985004 -0.03490364 -0.60794431 0.05317027 -0.00050022 0.00023211 0.00026332
1764398835.051742 -0.03490368 -0.60794436 0.05317027 -0.00002673 0.00031918 -0.00076857
1764398835.118481 -0.03490358 -0.60794443 0.05317029 -0.00024516 0.00018851 -0.00026637
1764398835.185220 -0.03490356 -0.60794448 0.05317029 -0.00005062 0.00071199 -0.00022916
1764398835.251958 -0.03490349 -0.60794451 0.05317029 0.00076550 -0.00078917 0.00098826
1764398835.318694 -0.03490353 -0.60794453 0.05317028 0.00014241 0.00012273 0.00017615
1764398835.385431 -0.03490359 -0.60794463 0.05317029 -0.00054604 0.00029051 -0.00179831
1764398835.452168 -0.03490360 -0.60794466 0.05317029 0.00041012 0.00111683 -0.00218813
1764398835.518906 -0.03490366 -0.60794477 0.05317031 0.00114350 0.00011005 0.00101388
1764398835.585644 -0.03490372 -0.60794484 0.05317030 -0.00139859 0.00194067 0.00046623
1764398835.652382 -0.03490366 -0.60794488 0.05317029 0.00107834 0.00001528 0.00029516
1764398835.719121 -0.03490369 -0.60794491 0.05317029 0.00081746 0.00042764 -0.00080594
1764398835.785859 -0.03490373 -0.60794508 0.05317028 0.00004882 -0.00087773 -0.00052554
1764398835.852598 -0.03490382 -0.60794511 0.05317028 0.00006061 0.00079842 -0.00018272
1764398835.919338 -0.03490377 -0.60794516 0.05317028 -0.00011401 -0.00048718 0.00024986
1764398835.986077 -0.03490367 -0.60794516 0.05317029 0.00035869 -0.00017523 -0.00129063
1764398836.052817 -0.03490373 -0.60794520 0.05317029 0.00015477 0.00022557 -0.00224455
1764398836.119558 -0.03490375 -0.60794526 0.05317029 -0.00063644 -0.00023254 0.00036666
1764398836.186298 -0.03490377 -0.60794535 0.05317030 -0.00093328 0.00035890 0.00079395
1764398836.253053 -0.03490384 -0.60794542 0.05317031 -0.00005418 -0.00000571 0.00154930
1764398836.319823 -0.03490382 -0.60794547 0.05317031 0.00024621 0.00018761 0.00070914
1764398836.386594 -0.03490372 -0.60794553 0.05317032 0.00035820 -0.00015581 -0.00045553
1764398836.453367 -0.03490370 -0.60794555 0.05317033 0.00173874 -0.00190467 0.00056530
1764398836.520140 -0.03490375 -0.60794559 0.05317032 0.00097174 -0.00072620 -0.00053476
1764398836.586915 -0.03490373 -0.60794565 0.05317033 0.00049058 0.00049773 -0.00278403
1764398836.653690 -0.03490366 -0.60794568 0.05317033 -0.00010684 -0.00001313 -0.00180278
1764398836.720467 -0.03490363 -0.60794572 0.05317033 -0.00092086 -0.00087468 0.00063546
1764398836.787246 -0.03490359 -0.60794577 0.05317034 -0.00041075 -0.00073572 0.00023562
1764398836.854025 -0.03490348 -0.60794574 0.05317035 -0.00110337 -0.00019861 0.00113556
1764398836.920805 -0.03490345 -0.60794579 0.05317035 0.00074449 -0.00107633 -0.00045888
1764398836.987587 -0.03490350 -0.60794585 0.05317034 -0.00064939 -0.00009939 -0.00030868
1764398837.054370 -0.03490352 -0.60794594 0.05317035 0.00078371 -0.00050836 0.00101144
1764398837.121154 -0.03490348 -0.60794600 0.05317035 0.00135989 0.00007101 -0.00136658
1764398837.187938 -0.03490350 -0.60794610 0.05317036 -0.00026133 -0.00100820 0.00118215
1764398837.254700 -0.03490358 -0.60794610 0.05317036 -0.00057075 -0.00029563 -0.00107091
1764398837.321439 -0.03490354 -0.60794614 0.05317037 -0.00071091 0.00050481 -0.00052382
1764398837.388178 -0.03490352 -0.60794618 0.05317037 0.00003297 0.00027357 -0.00171522
1764398837.454918 -0.03490357 -0.60794625 0.05317037 -0.00116572 0.00004718 -0.00050580
1764398837.521657 -0.03490356 -0.60794631 0.05317037 -0.00071708 -0.00031693 0.00075591
1764398837.621767 -0.03490352 -0.60794641 0.05317038 0.00098396 0.00001893 0.00088431
1764398837.688508 -0.03490348 -0.60794645 0.05317038 0.00089076 -0.00078960 0.00163091
1764398837.755248 -0.03490354 -0.60794645 0.05317039 0.00076347 0.00030226 -0.00034639
1764398837.821989 -0.03490357 -0.60794658 0.05317038 -0.00085772 0.00055220 0.00248417
1764398837.888730 -0.03490356 -0.60794663 0.05317039 0.00020327 0.00048681 0.00029484
1764398837.955472 -0.03490362 -0.60794668 0.05317039 0.00114776 0.00066346 -0.00025763
1764398838.022213 -0.03490370 -0.60794675 0.05317038 -0.00046350 0.00092490 0.00083183
1764398838.088955 -0.03490379 -0.60794682 0.05317039 0.00003395 0.00107225 0.00029376
1764398838.155698 -0.03490381 -0.60794689 0.05317040 -0.00065365 0.00028916 0.00027293
1764398838.222440 -0.03490376 -0.60794694 0.05317040 -0.00025251 -0.00031543 -0.00060534
1764398838.289200 -0.03490374 -0.60794698 0.05317041 -0.00015305 -0.00073870 -0.00154713
1764398838.355960 -0.03490378 -0.60794704 0.05317041 0.00074515 -0.00097414 -0.00134526
1764398838.422722 -0.03490376 -0.60794709 0.05317042 -0.00055207 0.00048406 0.00002722
1764398838.489483 -0.03490368 -0.60794713 0.05317041 -0.00101693 0.00030707 0.00031909
1764398838.556245 -0.03490368 -0.60794719 0.05317042 -0.00136132 0.00072557 0.00045648
1764398838.623008 -0.03490378 -0.60794721 0.05317043 0.00073921 0.00064417 -0.00044016
1764398838.689771 -0.03490377 -0.60794726 0.05317044 -0.00136300 -0.00009957 0.00272876
1764398838.756534 -0.03490368 -0.60794733 0.05317044 -0.00021571 0.00027289 0.00199415
1764398838.823298 -0.03490371 -0.60794739 0.05317045 0.00111349 -0.00000003 0.00157338
1764398838.890063 -0.03490373 -0.60794747 0.05317044 -0.00165148 0.00030916 0.00214270
1764398838.956827 -0.03490369 -0.60794753 0.05317044 0.00035223 0.00012282 -0.00107029
1764398839.023593 -0.03490364 -0.60794754 0.05317045 0.00116879 -0.00009781 0.00014181
1764398839.090358 -0.03490350 -0.60794756 0.05317045 -0.00004668 0.00077589 0.00066832
1764398839.157125 -0.03490355 -0.60794762 0.05317045 0.00027385 0.00055621 0.00036661
1764398839.223891 -0.03490358 -0.60794767 0.05317045 0.00017969 0.00097477 -0.00100915
1764398839.290618 -0.03490355 -0.60794772 0.05317046 -0.00006305 -0.00016355 0.00081750
1764398839.357344 -0.03490359 -0.60794776 0.05317046 0.00042579 0.00043921 -0.00101168
1764398839.424071 -0.03490366 -0.60794788 0.05317046 0.00037829 0.00009858 0.00033170
1764398839.490798 -0.03490369 -0.60794792 0.05317046 0.00028990 -0.00050549 0.00088624
1764398839.557524 -0.03490366 -0.60794798 0.05317047 0.00011056 0.00079876 0.00024335
1764398839.624251 -0.03490368 -0.60794806 0.05317047 -0.00179156 0.00091976 0.00187422
1764398839.690977 -0.03490373 -0.60794808 0.05317047 -0.00085606 0.00179518 0.00054999
1764398839.757704 -0.03490368 -0.60794806 0.05317044 0.00072940 -0.00278030 -0.00116251
1764398839.857793 -0.03490356 -0.60794822 0.05317049 -0.00067338 0.00360922 -0.00194067
1764398839.924520 -0.03490347 -0.60794832 0.05317047 -0.00181801 -0.00074108 0.00332425
1764398839.991246 -0.03490342 -0.60794821 0.05317054 -0.00101050 0.00183498 0.00118504
1764398840.057972 -0.03490341 -0.60794825 0.05317054 0.00035218 0.00003954 -0.00399935
1764398840.124698 -0.03490343 -0.60794825 0.05317053 -0.00058572 0.00060395 0.00189176
1764398840.191425 -0.03490340 -0.60794823 0.05317053 0.00062813 -0.00012590 0.00039155
1764398840.258148 -0.03490329 -0.60794831 0.05317056 -0.00018558 0.00018605 -0.00080734
1764398840.324869 -0.03490321 -0.60794838 0.05317055 -0.00036748 -0.00120807 0.00270201
1764398840.391590 -0.03490326 -0.60794856 0.05317054 -0.00076282 -0.00015133 0.00103067
1764398840.458311 -0.03490328 -0.60794859 0.05317054 0.00144035 -0.00133901 -0.00093847
1764398840.525031 -0.03490324 -0.60794863 0.05317056 0.00022133 -0.00069423 0.00106434
1764398840.591751 -0.03490315 -0.60794862 0.05317056 0.00031057 0.00007124 -0.00004809
1764398840.658471 -0.03490318 -0.60794865 0.05317057 0.00033403 -0.00040618 -0.00005649
1764398840.725191 -0.03490326 -0.60794870 0.05317054 0.00084176 0.00051322 -0.00107286
1764398840.791911 -0.03490328 -0.60794878 0.05317055 0.00075490 -0.00051507 -0.00036135
1764398840.858631 -0.03490323 -0.60794880 0.05317056 0.00040683 -0.00022084 0.00182595
1764398840.925350 -0.03490321 -0.60794885 0.05317057 0.00006129 -0.00097601 0.00156885
1764398840.992069 -0.03490327 -0.60794889 0.05317057 0.00042574 -0.00044935 0.00026657
1764398841.058788 -0.03490327 -0.60794894 0.05317058 0.00115817 -0.00028020 -0.00047354
1764398841.125507 -0.03490323 -0.60794896 0.05317059 -0.00029638 -0.00139072 0.00262912
1764398841.192226 -0.03490334 -0.60794893 0.05317061 0.00099685 -0.00070563 0.00030843
1764398841.292300 -0.03490343 -0.60794908 0.05317061 0.00089184 -0.00153673 0.00084641
1764398841.359015 -0.03490352 -0.60794912 0.05317060 -0.00004889 0.00052641 0.00010281
1764398841.425729 -0.03490351 -0.60794918 0.05317061 0.00048076 0.00076229 0.00025992
1764398841.492443 -0.03490348 -0.60794923 0.05317061 0.00105472 0.00077544 -0.00073149
1764398841.559157 -0.03490344 -0.60794928 0.05317062 0.00182125 -0.00059843 -0.00120193
1764398841.625871 -0.03490343 -0.60794933 0.05317062 0.00066548 -0.00038960 0.00313440
1764398841.692584 -0.03490353 -0.60794933 0.05317065 0.00211247 -0.00040458 0.00071672
1764398841.759297 -0.03490353 -0.60794938 0.05317066 -0.00008329 0.00061915 -0.00011501
1764398841.826010 -0.03490346 -0.60794941 0.05317066 -0.00147048 0.00028351 0.00025429
1764398841.892722 -0.03490344 -0.60794946 0.05317066 0.00212579 -0.00082973 -0.00090684
1764398841.959434 -0.03490345 -0.60794954 0.05317065 0.00038850 0.00103857 0.00122382
1764398842.026145 -0.03490333 -0.60794961 0.05317063 0.00018769 0.00049534 0.00079849
1764398842.092857 -0.03490323 -0.60794963 0.05317065 -0.00025748 0.00018786 0.00001624
1764398842.192923 -0.03490311 -0.60794976 0.05317066 -0.00142463 -0.00034818 0.00099458
1764398842.259637 -0.03490297 -0.60794982 0.05317068 0.00048338 0.00098139 -0.00159383
1764398842.326353 -0.03490290 -0.60794976 0.05317067 0.00026250 0.00031272 0.00032564
1764398842.393069 -0.03490287 -0.60794980 0.05317068 -0.00198326 0.00146613 0.00081416
1764398842.459784 -0.03490297 -0.60794988 0.05317071 0.00084165 -0.00015583 0.00072677
1764398842.526500 -0.03490287 -0.60794994 0.05317072 0.00011846 -0.00043685 -0.00031115
1764398842.593214 -0.03490280 -0.60794996 0.05317073 -0.00014469 -0.00032581 0.00143115
1764398842.659929 -0.03490280 -0.60795001 0.05317074 0.00002388 0.00003101 0.00152215
1764398842.726644 -0.03490280 -0.60795005 0.05317074 -0.00063377 0.00119638 -0.00007501
1764398842.793358 -0.03490287 -0.60795009 0.05317077 -0.00031356 0.00060740 -0.00064231
1764398842.860071 -0.03490287 -0.60795015 0.05317077 0.00056988 0.00045927 0.00086569
1764398842.926785 -0.03490274 -0.60795024 0.05317077 0.00001576 0.00150760 -0.00088977
1764398842.993499 -0.03490268 -0.60795022 0.05317079 -0.00017979 0.00133711 0.00061637
1764398843.060212 -0.03490273 -0.60795027 0.05317080 0.00134788 0.00127828 -0.00019359
